app_id,rank,name,developer,price,num_reviews,genre_prim,avg_rating,num_downloads,agg_genre,is_outside,downloads_Telang_Garg_2013_est
775888026,462,Shadowmatic,TRIADA Studio LLC,3.99,1988,Games,4.77716,39760.0,Games,False,50554.0
911006986,463,Banner Saga,"Stoic Studio, Inc.",9.99,1982,Games,4.79213,39640.0,Games,False,50451.0
1511788295,464,Crying Suns,"Humble Bundle, Inc.",8.99,1988,Games,4.80281,39760.0,Games,False,50348.0
1075462280,465,My Aurora Forecast Pro,JRustonApps B.V.,3.99,2020,Weather,4.78713,40400.0,Travel and Navigation,False,50246.0
1042987645,466,Face Swap Live,Laan Consulting Corp,0.99,1978,Photo & Video,4.54094,39560.0,Photo and Video,False,50144.0
1106687104,467,Stamena - Longer lasting sex,Nathaniel Eliason,2.99,1958,Health & Fitness,4.738,39160.0,Lifestyle and Health,False,50043.0
900833042,468,Fliqlo,Yuji Adachi,0.99,1954,Lifestyle,4.74616,39080.0,Lifestyle and Health,False,49942.0
1148385289,469,Cat Quest,The Gentlebros Pte. Ltd.,4.99,1931,Games,4.77109,38620.0,Games,False,49841.0
1250484428,470,The Talos Principle,"Devolver Digital, Inc.",4.99,1928,Games,4.60322,38560.0,Games,False,49741.0
562989701,471,Vector Classic,Nekki Limited,0.99,1941,Games,4.89387,38820.0,Games,False,49641.0
540925164,472,Need for Speed Most Wanted,EA Swiss Sarl,4.99,1910,Games,3.56806,38200.0,Games,False,49542.0
482504435,473,Tape Measure Calculator Pro,Bugfoot Studios LLC,2.99,1908,Utilities,4.84277,38160.0,Business and Productivity,False,49443.0
393131384,474,HolyBible K.J.V. Pro,Xu Liu,5.99,1909,Reference,4.85385,38180.0,Education & Reference,False,49345.0
1113085704,475,NASB MacArthur Study Bible,Bible App Labs LLC,23.99,1902,Reference,4.95478,38040.0,Education & Reference,False,49247.0
720725216,476,Blocky Roads,Dogbyte Games Kft.,0.99,1881,Games,4.61935,37620.0,Games,False,49149.0
1216244658,477,Talking Emoji Pro for Texting,智敏 黎,3.99,1886,Shopping,4.07317,37720.0,Lifestyle and Health,False,49052.0
1668755109,478,Brotato:Premium,QI YU SG. PTE. LTD.,4.99,1905,Games,4.74751,38100.0,Games,False,48955.0
635717885,479,YACReader - Comic Reader,Luis Ángel San Martín,4.99,1890,Entertainment,4.82063,37800.0,Entertainment & Music,False,48858.0
463371412,480,WeTalk Pro- WiFi Calling Phone,WePhone Apps Inc,4.99,1863,Social Networking,4.4584,37260.0,Social Networking and Communication,True,48762.0
326299607,481,Hearts Premium,Optime Software LLC,1.99,1863,Games,4.58239,37260.0,Games,False,48667.0
634235735,482,Duet Game,Kumobius Pty Ltd,2.99,1861,Games,4.88286,37220.0,Games,False,48571.0
1264531625,483,Tropico,Feral Interactive Ltd,12.99,1846,Games,4.7519,36920.0,Games,False,48476.0
952555810,484,Ski Safari 2,SLEEPY Z STUDIOS PTY LTD,0.99,1842,Games,4.76546,36840.0,Games,False,48382.0
307312434,485,iMissal Catholic,"Cantcha, Inc.",4.99,1841,Reference,4.46225,36820.0,Education & Reference,False,48288.0
1076480192,486,Photo Manager Pro,"Skyjos Co., Ltd.",2.99,1827,Photo & Video,4.54023,36540.0,Photo and Video,False,48194.0
1201419241,487,Bullet Journal Companion,Lightcage LLC,4.99,1813,Productivity,4.49697,36260.0,Business and Productivity,False,48100.0
1116905928,488,nPlayer,Newin Inc.,4.99,1810,Entertainment,4.73315,36200.0,Entertainment & Music,False,48007.0
1502232038,489,Danganronpa: Trigger Happy Hav,"Spike-Chunsoft CO, LTD.",15.99,1802,Games,4.62375,36040.0,Games,False,47915.0
1190758709,490,Sleep Sounds: relaxing sounds,Dmitriy Pushkarev,1.99,1807,Health & Fitness,4.658,36140.0,Lifestyle and Health,False,47822.0
1573482724,491,Coffee Inc 2,Side Labs LLC,1.99,1811,Games,4.70181,36220.0,Games,False,47730.0
297606726,492,Fish Tycoon,"LDW Software, LLC",0.99,1793,Games,4.33129,35860.0,Games,False,47639.0
903911740,493,Forks Plant-Based Recipes,"Forks Over Knives, LLC",19.99,1794,Food & Drink,4.63099,35880.0,Lifestyle and Health,False,47548.0
1442776789,494,Pirates Outlaws,Fabled Game Limited,0.99,1774,Games,4.46956,35480.0,Games,False,47457.0
414419105,495,iCatcher! Podcast Player,Joe Graf,2.99,1778,News,4.72553,35560.0,News and Information,True,47366.0
1413887036,496,iMPC Pro 2 for iPhone,Akai Professional,12.99,1762,Music,4.66458,35240.0,Entertainment & Music,False,47276.0
521577043,497,VinoCell - wine cellar manager,VinoDev,9.99,1754,Food & Drink,4.65108,35080.0,Lifestyle and Health,False,47186.0
510119487,498,AnatomyMapp,"AR BIEL, INC.",19.99,1767,Medical,4.80023,35340.0,Lifestyle and Health,False,47097.0
924491991,499,Cs Music Pro,Mike Clay,2.99,1737,Music,4.34138,34740.0,Entertainment & Music,False,47008.0
373493387,500,AnkiMobile Flashcards,Ankitects Pty Ltd,24.99,1748,Education,4.11327,34960.0,Education & Reference,False,46919.0
